adoption_id,cust_id,entitlement_id,product_id,feature_id,month,usage_events
A0013801,C0056,E00265,P0162,F00724,2026-06-01,0
A0013802,C0056,E00265,P0162,F00725,2025-07-01,0
A0013803,C0056,E00265,P0162,F00725,2025-08-01,0
A0013804,C0056,E00265,P0162,F00725,2025-09-01,0
A0013805,C0056,E00265,P0162,F00725,2025-10-01,0
A0013806,C0056,E00265,P0162,F00725,2025-11-01,0
A0013807,C0056,E00265,P0162,F00725,2025-12-01,0
A0013808,C0056,E00265,P0162,F00725,2026-01-01,0
A0013809,C0056,E00265,P0162,F00725,2026-02-01,0
A0013810,C0056,E00265,P0162,F00725,2026-03-01,0
A0013811,C0056,E00265,P0162,F00725,2026-04-01,0
A0013812,C0056,E00265,P0162,F00725,2026-05-01,0
A0013813,C0056,E00265,P0162,F00725,2026-06-01,0
A0013814,C0056,E00265,P0162,F00726,2025-07-01,0
A0013815,C0056,E00265,P0162,F00726,2025-08-01,0
A0013816,C0056,E00265,P0162,F00726,2025-09-01,0
A0013817,C0056,E00265,P0162,F00726,2025-10-01,0
A0013818,C0056,E00265,P0162,F00726,2025-11-01,0
A0013819,C0056,E00265,P0162,F00726,2025-12-01,0
A0013820,C0056,E00265,P0162,F00726,2026-01-01,28784
A0013821,C0056,E00265,P0162,F00726,2026-02-01,63567
A0013822,C0056,E00265,P0162,F00726,2026-03-01,60244
A0013823,C0056,E00265,P0162,F00726,2026-04-01,71160
A0013824,C0056,E00265,P0162,F00726,2026-05-01,40869
A0013825,C0056,E00265,P0162,F00726,2026-06-01,79122
A0013826,C0056,E00265,P0162,F00727,2025-07-01,0
A0013827,C0056,E00265,P0162,F00727,2025-08-01,0
A0013828,C0056,E00265,P0162,F00727,2025-09-01,0
A0013829,C0056,E00265,P0162,F00727,2025-10-01,0
A0013830,C0056,E00265,P0162,F00727,2025-11-01,0
A0013831,C0056,E00265,P0162,F00727,2025-12-01,0
A0013832,C0056,E00265,P0162,F00727,2026-01-01,0
A0013833,C0056,E00265,P0162,F00727,2026-02-01,0
A0013834,C0056,E00265,P0162,F00727,2026-03-01,0
A0013835,C0056,E00265,P0162,F00727,2026-04-01,0
A0013836,C0056,E00265,P0162,F00727,2026-05-01,0
A0013837,C0056,E00265,P0162,F00727,2026-06-01,0
A0013838,C0056,E00265,P0162,F00728,2025-07-01,0
A0013839,C0056,E00265,P0162,F00728,2025-08-01,0
A0013840,C0056,E00265,P0162,F00728,2025-09-01,0
A0013841,C0056,E00265,P0162,F00728,2025-10-01,0
A0013842,C0056,E00265,P0162,F00728,2025-11-01,0
A0013843,C0056,E00265,P0162,F00728,2025-12-01,534065
A0013844,C0056,E00265,P0162,F00728,2026-01-01,937632
A0013845,C0056,E00265,P0162,F00728,2026-02-01,542459
A0013846,C0056,E00265,P0162,F00728,2026-03-01,389043
A0013847,C0056,E00265,P0162,F00728,2026-04-01,634561
A0013848,C0056,E00265,P0162,F00728,2026-05-01,347758
A0013849,C0056,E00265,P0162,F00728,2026-06-01,713852
A0013850,C0056,E00266,P0051,F00233,2025-07-01,0
A0013851,C0056,E00266,P0051,F00233,2025-08-01,114415
A0013852,C0056,E00266,P0051,F00233,2025-09-01,173190
A0013853,C0056,E00266,P0051,F00233,2025-10-01,196214
A0013854,C0056,E00266,P0051,F00233,2025-11-01,80498
A0013855,C0056,E00266,P0051,F00233,2025-12-01,188095
A0013856,C0056,E00266,P0051,F00233,2026-01-01,161944
A0013857,C0056,E00266,P0051,F00233,2026-02-01,140929
A0013858,C0056,E00266,P0051,F00233,2026-03-01,178274
A0013859,C0056,E00266,P0051,F00233,2026-04-01,65412
A0013860,C0056,E00266,P0051,F00233,2026-05-01,90126
A0013861,C0056,E00266,P0051,F00233,2026-06-01,68706
A0013862,C0056,E00266,P0051,F00234,2025-07-01,0
A0013863,C0056,E00266,P0051,F00234,2025-08-01,0
A0013864,C0056,E00266,P0051,F00234,2025-09-01,0
A0013865,C0056,E00266,P0051,F00234,2025-10-01,0
A0013866,C0056,E00266,P0051,F00234,2025-11-01,0
A0013867,C0056,E00266,P0051,F00234,2025-12-01,0
A0013868,C0056,E00266,P0051,F00234,2026-01-01,0
A0013869,C0056,E00266,P0051,F00234,2026-02-01,0
A0013870,C0056,E00266,P0051,F00234,2026-03-01,0
A0013871,C0056,E00266,P0051,F00234,2026-04-01,0
A0013872,C0056,E00266,P0051,F00234,2026-05-01,0
A0013873,C0056,E00266,P0051,F00234,2026-06-01,0
A0013874,C0056,E00266,P0051,F00235,2025-07-01,1303377
A0013875,C0056,E00266,P0051,F00235,2025-08-01,3083960
A0013876,C0056,E00266,P0051,F00235,2025-09-01,3079683
A0013877,C0056,E00266,P0051,F00235,2025-10-01,3953160
A0013878,C0056,E00266,P0051,F00235,2025-11-01,1991317
A0013879,C0056,E00266,P0051,F00235,2025-12-01,2019963
A0013880,C0056,E00266,P0051,F00235,2026-01-01,3679092
A0013881,C0056,E00266,P0051,F00235,2026-02-01,4105849
A0013882,C0056,E00266,P0051,F00235,2026-03-01,1046087
A0013883,C0056,E00266,P0051,F00235,2026-04-01,2998459
A0013884,C0056,E00266,P0051,F00235,2026-05-01,1734864
A0013885,C0056,E00266,P0051,F00235,2026-06-01,3297343
A0013886,C0056,E00266,P0051,F00236,2025-07-01,0
A0013887,C0056,E00266,P0051,F00236,2025-08-01,0
A0013888,C0056,E00266,P0051,F00236,2025-09-01,0
A0013889,C0056,E00266,P0051,F00236,2025-10-01,0
A0013890,C0056,E00266,P0051,F00236,2025-11-01,0
A0013891,C0056,E00266,P0051,F00236,2025-12-01,0
A0013892,C0056,E00266,P0051,F00236,2026-01-01,0
A0013893,C0056,E00266,P0051,F00236,2026-02-01,0
A0013894,C0056,E00266,P0051,F00236,2026-03-01,0
A0013895,C0056,E00266,P0051,F00236,2026-04-01,0
A0013896,C0056,E00266,P0051,F00236,2026-05-01,0
A0013897,C0056,E00266,P0051,F00236,2026-06-01,0
A0013898,C0056,E00266,P0051,F00237,2025-07-01,0
A0013899,C0056,E00266,P0051,F00237,2025-08-01,13794
A0013900,C0056,E00266,P0051,F00237,2025-09-01,7682
A0013901,C0056,E00266,P0051,F00237,2025-10-01,12406
A0013902,C0056,E00266,P0051,F00237,2025-11-01,9191
A0013903,C0056,E00266,P0051,F00237,2025-12-01,16555
A0013904,C0056,E00266,P0051,F00237,2026-01-01,14909
A0013905,C0056,E00266,P0051,F00237,2026-02-01,10862
A0013906,C0056,E00266,P0051,F00237,2026-03-01,13407
A0013907,C0056,E00266,P0051,F00237,2026-04-01,11564
A0013908,C0056,E00266,P0051,F00237,2026-05-01,7123
A0013909,C0056,E00266,P0051,F00237,2026-06-01,17380
A0013910,C0056,E00267,P0460,F02079,2025-10-01,0
A0013911,C0056,E00267,P0460,F02079,2025-11-01,0
A0013912,C0056,E00267,P0460,F02079,2025-12-01,0
A0013913,C0056,E00267,P0460,F02079,2026-01-01,0
A0013914,C0056,E00267,P0460,F02079,2026-02-01,0
A0013915,C0056,E00267,P0460,F02079,2026-03-01,0
A0013916,C0056,E00267,P0460,F02079,2026-04-01,0
A0013917,C0056,E00267,P0460,F02079,2026-05-01,0
A0013918,C0056,E00267,P0460,F02079,2026-06-01,0
A0013919,C0056,E00267,P0460,F02080,2025-10-01,0
A0013920,C0056,E00267,P0460,F02080,2025-11-01,0
A0013921,C0056,E00267,P0460,F02080,2025-12-01,0
A0013922,C0056,E00267,P0460,F02080,2026-01-01,0
A0013923,C0056,E00267,P0460,F02080,2026-02-01,0
A0013924,C0056,E00267,P0460,F02080,2026-03-01,0
A0013925,C0056,E00267,P0460,F02080,2026-04-01,0
A0013926,C0056,E00267,P0460,F02080,2026-05-01,0
A0013927,C0056,E00267,P0460,F02080,2026-06-01,0
A0013928,C0056,E00267,P0460,F02081,2025-10-01,0
A0013929,C0056,E00267,P0460,F02081,2025-11-01,0
A0013930,C0056,E00267,P0460,F02081,2025-12-01,0
A0013931,C0056,E00267,P0460,F02081,2026-01-01,0
A0013932,C0056,E00267,P0460,F02081,2026-02-01,0
A0013933,C0056,E00267,P0460,F02081,2026-03-01,0
A0013934,C0056,E00267,P0460,F02081,2026-04-01,0
A0013935,C0056,E00267,P0460,F02081,2026-05-01,0
A0013936,C0056,E00267,P0460,F02081,2026-06-01,0
A0013937,C0056,E00267,P0460,F02082,2025-10-01,0
A0013938,C0056,E00267,P0460,F02082,2025-11-01,0
A0013939,C0056,E00267,P0460,F02082,2025-12-01,0
A0013940,C0056,E00267,P0460,F02082,2026-01-01,0
A0013941,C0056,E00267,P0460,F02082,2026-02-01,0
A0013942,C0056,E00267,P0460,F02082,2026-03-01,0
A0013943,C0056,E00267,P0460,F02082,2026-04-01,0
A0013944,C0056,E00267,P0460,F02082,2026-05-01,0
A0013945,C0056,E00267,P0460,F02082,2026-06-01,0
A0013946,C0056,E00267,P0460,F02083,2025-10-01,0
A0013947,C0056,E00267,P0460,F02083,2025-11-01,0
A0013948,C0056,E00267,P0460,F02083,2025-12-01,0
A0013949,C0056,E00267,P0460,F02083,2026-01-01,27012
A0013950,C0056,E00267,P0460,F02083,2026-02-01,101267
A0013951,C0056,E00267,P0460,F02083,2026-03-01,76472
A0013952,C0056,E00267,P0460,F02083,2026-04-01,66802
A0013953,C0056,E00267,P0460,F02083,2026-05-01,86615
A0013954,C0056,E00267,P0460,F02083,2026-06-01,31316
A0013955,C0056,E00267,P0460,F02084,2025-10-01,18911
A0013956,C0056,E00267,P0460,F02084,2025-11-01,40305
A0013957,C0056,E00267,P0460,F02084,2025-12-01,21385
A0013958,C0056,E00267,P0460,F02084,2026-01-01,40351
A0013959,C0056,E00267,P0460,F02084,2026-02-01,25476
A0013960,C0056,E00267,P0460,F02084,2026-03-01,55804
A0013961,C0056,E00267,P0460,F02084,2026-04-01,64764
A0013962,C0056,E00267,P0460,F02084,2026-05-01,25155
A0013963,C0056,E00267,P0460,F02084,2026-06-01,55925
A0013964,C0056,E00268,P0340,F01540,2025-07-01,0
A0013965,C0056,E00268,P0340,F01540,2025-08-01,0
A0013966,C0056,E00268,P0340,F01540,2025-09-01,0
A0013967,C0056,E00268,P0340,F01540,2025-10-01,0
A0013968,C0056,E00268,P0340,F01540,2025-11-01,0
A0013969,C0056,E00268,P0340,F01540,2025-12-01,0
A0013970,C0056,E00268,P0340,F01540,2026-01-01,0
A0013971,C0056,E00268,P0340,F01540,2026-02-01,32954
A0013972,C0056,E00268,P0340,F01540,2026-03-01,47502
A0013973,C0056,E00268,P0340,F01540,2026-04-01,38557
A0013974,C0056,E00268,P0340,F01540,2026-05-01,32579
A0013975,C0056,E00268,P0340,F01540,2026-06-01,57948
A0013976,C0056,E00268,P0340,F01541,2025-07-01,0
A0013977,C0056,E00268,P0340,F01541,2025-08-01,0
A0013978,C0056,E00268,P0340,F01541,2025-09-01,0
A0013979,C0056,E00268,P0340,F01541,2025-10-01,0
A0013980,C0056,E00268,P0340,F01541,2025-11-01,0
A0013981,C0056,E00268,P0340,F01541,2025-12-01,0
A0013982,C0056,E00268,P0340,F01541,2026-01-01,0
A0013983,C0056,E00268,P0340,F01541,2026-02-01,0
A0013984,C0056,E00268,P0340,F01541,2026-03-01,0
A0013985,C0056,E00268,P0340,F01541,2026-04-01,0
A0013986,C0056,E00268,P0340,F01541,2026-05-01,0
A0013987,C0056,E00268,P0340,F01541,2026-06-01,0
A0013988,C0056,E00268,P0340,F01542,2025-07-01,0
A0013989,C0056,E00268,P0340,F01542,2025-08-01,0
A0013990,C0056,E00268,P0340,F01542,2025-09-01,0
A0013991,C0056,E00268,P0340,F01542,2025-10-01,0
A0013992,C0056,E00268,P0340,F01542,2025-11-01,0
A0013993,C0056,E00268,P0340,F01542,2025-12-01,0
A0013994,C0056,E00268,P0340,F01542,2026-01-01,0
A0013995,C0056,E00268,P0340,F01542,2026-02-01,0
A0013996,C0056,E00268,P0340,F01542,2026-03-01,0
A0013997,C0056,E00268,P0340,F01542,2026-04-01,0
A0013998,C0056,E00268,P0340,F01542,2026-05-01,0
A0013999,C0056,E00268,P0340,F01542,2026-06-01,0
A0014000,C0057,E00269,P0351,F01592,2025-07-01,0
A0014001,C0057,E00269,P0351,F01592,2025-08-01,0
A0014002,C0057,E00269,P0351,F01592,2025-09-01,0
A0014003,C0057,E00269,P0351,F01592,2025-10-01,0
A0014004,C0057,E00269,P0351,F01592,2025-11-01,0
A0014005,C0057,E00269,P0351,F01592,2025-12-01,0
A0014006,C0057,E00269,P0351,F01592,2026-01-01,0
A0014007,C0057,E00269,P0351,F01592,2026-02-01,0
A0014008,C0057,E00269,P0351,F01592,2026-03-01,0
A0014009,C0057,E00269,P0351,F01592,2026-04-01,0
A0014010,C0057,E00269,P0351,F01592,2026-05-01,0
A0014011,C0057,E00269,P0351,F01592,2026-06-01,0
A0014012,C0057,E00269,P0351,F01593,2025-07-01,0
A0014013,C0057,E00269,P0351,F01593,2025-08-01,0
A0014014,C0057,E00269,P0351,F01593,2025-09-01,0
A0014015,C0057,E00269,P0351,F01593,2025-10-01,0
A0014016,C0057,E00269,P0351,F01593,2025-11-01,0
A0014017,C0057,E00269,P0351,F01593,2025-12-01,0
A0014018,C0057,E00269,P0351,F01593,2026-01-01,0
A0014019,C0057,E00269,P0351,F01593,2026-02-01,0
A0014020,C0057,E00269,P0351,F01593,2026-03-01,0
A0014021,C0057,E00269,P0351,F01593,2026-04-01,0
A0014022,C0057,E00269,P0351,F01593,2026-05-01,0
A0014023,C0057,E00269,P0351,F01593,2026-06-01,0
A0014024,C0057,E00269,P0351,F01594,2025-07-01,0
A0014025,C0057,E00269,P0351,F01594,2025-08-01,0
A0014026,C0057,E00269,P0351,F01594,2025-09-01,0
A0014027,C0057,E00269,P0351,F01594,2025-10-01,0
A0014028,C0057,E00269,P0351,F01594,2025-11-01,0
A0014029,C0057,E00269,P0351,F01594,2025-12-01,0
A0014030,C0057,E00269,P0351,F01594,2026-01-01,0
A0014031,C0057,E00269,P0351,F01594,2026-02-01,0
A0014032,C0057,E00269,P0351,F01594,2026-03-01,0
A0014033,C0057,E00269,P0351,F01594,2026-04-01,0
A0014034,C0057,E00269,P0351,F01594,2026-05-01,0
A0014035,C0057,E00269,P0351,F01594,2026-06-01,0
A0014036,C0057,E00269,P0351,F01595,2025-07-01,0
A0014037,C0057,E00269,P0351,F01595,2025-08-01,0
A0014038,C0057,E00269,P0351,F01595,2025-09-01,0
A0014039,C0057,E00269,P0351,F01595,2025-10-01,0
A0014040,C0057,E00269,P0351,F01595,2025-11-01,0
A0014041,C0057,E00269,P0351,F01595,2025-12-01,0
A0014042,C0057,E00269,P0351,F01595,2026-01-01,0
A0014043,C0057,E00269,P0351,F01595,2026-02-01,0
A0014044,C0057,E00269,P0351,F01595,2026-03-01,0
A0014045,C0057,E00269,P0351,F01595,2026-04-01,0
A0014046,C0057,E00269,P0351,F01595,2026-05-01,0
A0014047,C0057,E00269,P0351,F01595,2026-06-01,0
A0014048,C0057,E00269,P0351,F01596,2025-07-01,0
A0014049,C0057,E00269,P0351,F01596,2025-08-01,0
A0014050,C0057,E00269,P0351,F01596,2025-09-01,0
A0014051,C0057,E00269,P0351,F01596,2025-10-01,0
A0014052,C0057,E00269,P0351,F01596,2025-11-01,0
A0014053,C0057,E00269,P0351,F01596,2025-12-01,0
A0014054,C0057,E00269,P0351,F01596,2026-01-01,0
A0014055,C0057,E00269,P0351,F01596,2026-02-01,0
A0014056,C0057,E00269,P0351,F01596,2026-03-01,0
A0014057,C0057,E00269,P0351,F01596,2026-04-01,0
A0014058,C0057,E00269,P0351,F01596,2026-05-01,0
A0014059,C0057,E00269,P0351,F01596,2026-06-01,0
A0014060,C0057,E00270,P0283,F01276,2025-07-01,0
A0014061,C0057,E00270,P0283,F01276,2025-08-01,0
A0014062,C0057,E00270,P0283,F01276,2025-09-01,0
A0014063,C0057,E00270,P0283,F01276,2025-10-01,0
A0014064,C0057,E00270,P0283,F01276,2025-11-01,0
A0014065,C0057,E00270,P0283,F01276,2025-12-01,0
A0014066,C0057,E00270,P0283,F01276,2026-01-01,0
A0014067,C0057,E00270,P0283,F01276,2026-02-01,0
A0014068,C0057,E00270,P0283,F01276,2026-03-01,0
A0014069,C0057,E00270,P0283,F01276,2026-04-01,0
A0014070,C0057,E00270,P0283,F01276,2026-05-01,0
A0014071,C0057,E00270,P0283,F01276,2026-06-01,0
A0014072,C0057,E00270,P0283,F01277,2025-07-01,0
A0014073,C0057,E00270,P0283,F01277,2025-08-01,0
A0014074,C0057,E00270,P0283,F01277,2025-09-01,0
A0014075,C0057,E00270,P0283,F01277,2025-10-01,0
A0014076,C0057,E00270,P0283,F01277,2025-11-01,0
A0014077,C0057,E00270,P0283,F01277,2025-12-01,0
A0014078,C0057,E00270,P0283,F01277,2026-01-01,0
A0014079,C0057,E00270,P0283,F01277,2026-02-01,0
A0014080,C0057,E00270,P0283,F01277,2026-03-01,0
A0014081,C0057,E00270,P0283,F01277,2026-04-01,0
A0014082,C0057,E00270,P0283,F01277,2026-05-01,0
A0014083,C0057,E00270,P0283,F01277,2026-06-01,0
A0014084,C0057,E00270,P0283,F01278,2025-07-01,0
A0014085,C0057,E00270,P0283,F01278,2025-08-01,0
A0014086,C0057,E00270,P0283,F01278,2025-09-01,0
A0014087,C0057,E00270,P0283,F01278,2025-10-01,0
A0014088,C0057,E00270,P0283,F01278,2025-11-01,0
A0014089,C0057,E00270,P0283,F01278,2025-12-01,0
A0014090,C0057,E00270,P0283,F01278,2026-01-01,0
A0014091,C0057,E00270,P0283,F01278,2026-02-01,0
A0014092,C0057,E00270,P0283,F01278,2026-03-01,0
A0014093,C0057,E00270,P0283,F01278,2026-04-01,0
A0014094,C0057,E00270,P0283,F01278,2026-05-01,0
A0014095,C0057,E00270,P0283,F01278,2026-06-01,0
A0014096,C0057,E00270,P0283,F01279,2025-07-01,0
A0014097,C0057,E00270,P0283,F01279,2025-08-01,0
A0014098,C0057,E00270,P0283,F01279,2025-09-01,0
A0014099,C0057,E00270,P0283,F01279,2025-10-01,0
A0014100,C0057,E00270,P0283,F01279,2025-11-01,0
A0014101,C0057,E00270,P0283,F01279,2025-12-01,0
A0014102,C0057,E00270,P0283,F01279,2026-01-01,0
A0014103,C0057,E00270,P0283,F01279,2026-02-01,0
A0014104,C0057,E00270,P0283,F01279,2026-03-01,0
A0014105,C0057,E00270,P0283,F01279,2026-04-01,0
A0014106,C0057,E00270,P0283,F01279,2026-05-01,0
A0014107,C0057,E00270,P0283,F01279,2026-06-01,0
A0014108,C0057,E00270,P0283,F01280,2025-07-01,0
A0014109,C0057,E00270,P0283,F01280,2025-08-01,0
A0014110,C0057,E00270,P0283,F01280,2025-09-01,0
A0014111,C0057,E00270,P0283,F01280,2025-10-01,0
A0014112,C0057,E00270,P0283,F01280,2025-11-01,0
A0014113,C0057,E00270,P0283,F01280,2025-12-01,0
A0014114,C0057,E00270,P0283,F01280,2026-01-01,0
A0014115,C0057,E00270,P0283,F01280,2026-02-01,0
A0014116,C0057,E00270,P0283,F01280,2026-03-01,0
A0014117,C0057,E00270,P0283,F01280,2026-04-01,0
A0014118,C0057,E00270,P0283,F01280,2026-05-01,0
A0014119,C0057,E00270,P0283,F01280,2026-06-01,0
A0014120,C0057,E00271,P0239,F01068,2025-08-01,0
A0014121,C0057,E00271,P0239,F01068,2025-09-01,0
A0014122,C0057,E00271,P0239,F01068,2025-10-01,0
A0014123,C0057,E00271,P0239,F01068,2025-11-01,0
A0014124,C0057,E00271,P0239,F01068,2025-12-01,0
A0014125,C0057,E00271,P0239,F01068,2026-01-01,0
A0014126,C0057,E00271,P0239,F01068,2026-02-01,0
A0014127,C0057,E00271,P0239,F01068,2026-03-01,0
A0014128,C0057,E00271,P0239,F01068,2026-04-01,0
A0014129,C0057,E00271,P0239,F01068,2026-05-01,0
A0014130,C0057,E00271,P0239,F01068,2026-06-01,0
A0014131,C0057,E00271,P0239,F01069,2025-08-01,0
A0014132,C0057,E00271,P0239,F01069,2025-09-01,0
A0014133,C0057,E00271,P0239,F01069,2025-10-01,0
A0014134,C0057,E00271,P0239,F01069,2025-11-01,0
A0014135,C0057,E00271,P0239,F01069,2025-12-01,0
A0014136,C0057,E00271,P0239,F01069,2026-01-01,0
A0014137,C0057,E00271,P0239,F01069,2026-02-01,0
A0014138,C0057,E00271,P0239,F01069,2026-03-01,0
A0014139,C0057,E00271,P0239,F01069,2026-04-01,0
A0014140,C0057,E00271,P0239,F01069,2026-05-01,0
A0014141,C0057,E00271,P0239,F01069,2026-06-01,0
A0014142,C0057,E00271,P0239,F01070,2025-08-01,0
A0014143,C0057,E00271,P0239,F01070,2025-09-01,0
A0014144,C0057,E00271,P0239,F01070,2025-10-01,0
A0014145,C0057,E00271,P0239,F01070,2025-11-01,0
A0014146,C0057,E00271,P0239,F01070,2025-12-01,0
A0014147,C0057,E00271,P0239,F01070,2026-01-01,0
A0014148,C0057,E00271,P0239,F01070,2026-02-01,0
A0014149,C0057,E00271,P0239,F01070,2026-03-01,0
A0014150,C0057,E00271,P0239,F01070,2026-04-01,0
A0014151,C0057,E00271,P0239,F01070,2026-05-01,0
A0014152,C0057,E00271,P0239,F01070,2026-06-01,0
A0014153,C0057,E00271,P0239,F01071,2025-08-01,0
A0014154,C0057,E00271,P0239,F01071,2025-09-01,0
A0014155,C0057,E00271,P0239,F01071,2025-10-01,0
A0014156,C0057,E00271,P0239,F01071,2025-11-01,0
A0014157,C0057,E00271,P0239,F01071,2025-12-01,0
A0014158,C0057,E00271,P0239,F01071,2026-01-01,0
A0014159,C0057,E00271,P0239,F01071,2026-02-01,0
A0014160,C0057,E00271,P0239,F01071,2026-03-01,0
A0014161,C0057,E00271,P0239,F01071,2026-04-01,0
A0014162,C0057,E00271,P0239,F01071,2026-05-01,0
A0014163,C0057,E00271,P0239,F01071,2026-06-01,0
A0014164,C0057,E00271,P0239,F01072,2025-08-01,0
A0014165,C0057,E00271,P0239,F01072,2025-09-01,0
A0014166,C0057,E00271,P0239,F01072,2025-10-01,0
A0014167,C0057,E00271,P0239,F01072,2025-11-01,0
A0014168,C0057,E00271,P0239,F01072,2025-12-01,0
A0014169,C0057,E00271,P0239,F01072,2026-01-01,0
A0014170,C0057,E00271,P0239,F01072,2026-02-01,0
A0014171,C0057,E00271,P0239,F01072,2026-03-01,0
A0014172,C0057,E00271,P0239,F01072,2026-04-01,0
A0014173,C0057,E00271,P0239,F01072,2026-05-01,0
A0014174,C0057,E00271,P0239,F01072,2026-06-01,0
A0014175,C0057,E00272,P0227,F01011,2025-08-01,0
A0014176,C0057,E00272,P0227,F01011,2025-09-01,0
A0014177,C0057,E00272,P0227,F01011,2025-10-01,0
A0014178,C0057,E00272,P0227,F01011,2025-11-01,0
A0014179,C0057,E00272,P0227,F01011,2025-12-01,0
A0014180,C0057,E00272,P0227,F01011,2026-01-01,0
A0014181,C0057,E00272,P0227,F01011,2026-02-01,0
A0014182,C0057,E00272,P0227,F01011,2026-03-01,0
A0014183,C0057,E00272,P0227,F01011,2026-04-01,0
A0014184,C0057,E00272,P0227,F01011,2026-05-01,0
A0014185,C0057,E00272,P0227,F01011,2026-06-01,0
A0014186,C0057,E00272,P0227,F01012,2025-08-01,0
A0014187,C0057,E00272,P0227,F01012,2025-09-01,0
A0014188,C0057,E00272,P0227,F01012,2025-10-01,0
A0014189,C0057,E00272,P0227,F01012,2025-11-01,0
A0014190,C0057,E00272,P0227,F01012,2025-12-01,0
A0014191,C0057,E00272,P0227,F01012,2026-01-01,0
A0014192,C0057,E00272,P0227,F01012,2026-02-01,0
A0014193,C0057,E00272,P0227,F01012,2026-03-01,0
A0014194,C0057,E00272,P0227,F01012,2026-04-01,0
A0014195,C0057,E00272,P0227,F01012,2026-05-01,0
A0014196,C0057,E00272,P0227,F01012,2026-06-01,0
A0014197,C0057,E00272,P0227,F01013,2025-08-01,0
A0014198,C0057,E00272,P0227,F01013,2025-09-01,0
A0014199,C0057,E00272,P0227,F01013,2025-10-01,0
A0014200,C0057,E00272,P0227,F01013,2025-11-01,0
A0014201,C0057,E00272,P0227,F01013,2025-12-01,0
A0014202,C0057,E00272,P0227,F01013,2026-01-01,0
A0014203,C0057,E00272,P0227,F01013,2026-02-01,0
A0014204,C0057,E00272,P0227,F01013,2026-03-01,0
A0014205,C0057,E00272,P0227,F01013,2026-04-01,0
A0014206,C0057,E00272,P0227,F01013,2026-05-01,0
A0014207,C0057,E00272,P0227,F01013,2026-06-01,0
A0014208,C0057,E00272,P0227,F01014,2025-08-01,0
A0014209,C0057,E00272,P0227,F01014,2025-09-01,0
A0014210,C0057,E00272,P0227,F01014,2025-10-01,0
A0014211,C0057,E00272,P0227,F01014,2025-11-01,0
A0014212,C0057,E00272,P0227,F01014,2025-12-01,0
A0014213,C0057,E00272,P0227,F01014,2026-01-01,0
A0014214,C0057,E00272,P0227,F01014,2026-02-01,0
A0014215,C0057,E00272,P0227,F01014,2026-03-01,0
A0014216,C0057,E00272,P0227,F01014,2026-04-01,0
A0014217,C0057,E00272,P0227,F01014,2026-05-01,0
A0014218,C0057,E00272,P0227,F01014,2026-06-01,0
A0014219,C0057,E00272,P0227,F01015,2025-08-01,0
A0014220,C0057,E00272,P0227,F01015,2025-09-01,0
A0014221,C0057,E00272,P0227,F01015,2025-10-01,0
A0014222,C0057,E00272,P0227,F01015,2025-11-01,0
A0014223,C0057,E00272,P0227,F01015,2025-12-01,0
A0014224,C0057,E00272,P0227,F01015,2026-01-01,0
A0014225,C0057,E00272,P0227,F01015,2026-02-01,0
A0014226,C0057,E00272,P0227,F01015,2026-03-01,0
A0014227,C0057,E00272,P0227,F01015,2026-04-01,0
A0014228,C0057,E00272,P0227,F01015,2026-05-01,0
A0014229,C0057,E00272,P0227,F01015,2026-06-01,0
A0014230,C0057,E00272,P0227,F01016,2025-08-01,0
A0014231,C0057,E00272,P0227,F01016,2025-09-01,0
A0014232,C0057,E00272,P0227,F01016,2025-10-01,0
A0014233,C0057,E00272,P0227,F01016,2025-11-01,0
A0014234,C0057,E00272,P0227,F01016,2025-12-01,0
A0014235,C0057,E00272,P0227,F01016,2026-01-01,0
A0014236,C0057,E00272,P0227,F01016,2026-02-01,0
A0014237,C0057,E00272,P0227,F01016,2026-03-01,0
A0014238,C0057,E00272,P0227,F01016,2026-04-01,0
A0014239,C0057,E00272,P0227,F01016,2026-05-01,0
A0014240,C0057,E00272,P0227,F01016,2026-06-01,0
A0014241,C0057,E00273,P0453,F02049,2025-07-01,0
A0014242,C0057,E00273,P0453,F02049,2025-08-01,0
A0014243,C0057,E00273,P0453,F02049,2025-09-01,0
A0014244,C0057,E00273,P0453,F02049,2025-10-01,0
A0014245,C0057,E00273,P0453,F02049,2025-11-01,0
A0014246,C0057,E00273,P0453,F02049,2025-12-01,0
A0014247,C0057,E00273,P0453,F02049,2026-01-01,0
A0014248,C0057,E00273,P0453,F02049,2026-02-01,0
A0014249,C0057,E00273,P0453,F02049,2026-03-01,0
A0014250,C0057,E00273,P0453,F02049,2026-04-01,0
A0014251,C0057,E00273,P0453,F02049,2026-05-01,0
A0014252,C0057,E00273,P0453,F02049,2026-06-01,0
A0014253,C0057,E00273,P0453,F02050,2025-07-01,0
A0014254,C0057,E00273,P0453,F02050,2025-08-01,0
A0014255,C0057,E00273,P0453,F02050,2025-09-01,0
A0014256,C0057,E00273,P0453,F02050,2025-10-01,0
A0014257,C0057,E00273,P0453,F02050,2025-11-01,0
A0014258,C0057,E00273,P0453,F02050,2025-12-01,0
A0014259,C0057,E00273,P0453,F02050,2026-01-01,0
A0014260,C0057,E00273,P0453,F02050,2026-02-01,0
A0014261,C0057,E00273,P0453,F02050,2026-03-01,0
A0014262,C0057,E00273,P0453,F02050,2026-04-01,0
